wikipedia_id,BookRating,MovieRuntime,MovieRating,MovieBoxOffice,MovieRatingNb,MovieGenre,neg,neu,pos,compound,polarity,subjectivity,sadness,joy,love,anger,fear,surprise,EnglishLanguage,FrenchLanguage,GermanLanguage,SpanishLanguage,ActionAdventure,Comedy,CrimeGangster,Drama,FamilyChildren,FantasyScienceFiction,HistoricalPeriod,HorrorSupernatural,OtherGenre,RomanceRelationship,ThrillersMysteries
5836236,3.95,139.0,7.2,32255440.0,69804,Romance Film,0.095,0.695,0.21,0.9723,0.2983457019171304,0.6663110698824984,0.2089027272071689,0.3320416667265817,0.0201310014119371,0.2959914502454921,0.1217421405715867,0.0211909537232713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
692661,3.9159999999999995,143.0,7.9,63848322.0,236979,Crime Fiction,0.159,0.753,0.089,-0.9967,-0.0001433251433251,0.3255733005733005,0.0733135230470603,0.1093151187291368,0.0220181794735253,0.4950682404140631,0.2969419483367043,0.0033429986418923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5329751,4.41,107.0,6.5,12890752.0,3869,Family Film,0.056,0.857,0.087,0.5341,0.0249999999999999,0.825,0.0166781550069572,0.4747125034919008,0.0032493968610651,0.3003932629944756,0.2032524424284929,0.0017143069017038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287767,4.06,154.0,6.9,270248367.0,151470,Thriller,0.111,0.855,0.035,-0.975,-0.0854166666666666,0.4284722222222223,0.1006146755132179,0.3251125547282684,0.0031397875640183,0.4099993140060597,0.1585011676831457,0.0026325287763029,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1822067,4.0,130.0,7.8,368875760.0,327203,Thriller,0.161,0.79,0.049,-0.9979,-0.0082015810276679,0.2023715415019762,0.0178087421770518,0.0578340591319526,0.002253930530666,0.318511070497334,0.6003805759673317,0.0032116198019745,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236122,4.32,366.0,7.6,10769960.0,32013,Costume drama,0.123,0.803,0.074,-0.9985,0.0069133333333333,0.4168533333333333,0.0822893483688434,0.246788918475698,0.0087624759157188,0.3440200754953548,0.3131434273345318,0.0049957453420696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1631497,3.93,128.0,6.2,74189677.0,58128,Thriller,0.153,0.767,0.081,-0.9959,-0.0193975564665219,0.3087352302869545,0.0224733434463684,0.0753938948806275,0.0026509622163887,0.4084089585355416,0.4877743859251495,0.0032984591177539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1212256,4.17,85.0,7.0,41833324.0,52540,Adventure,0.074,0.797,0.129,0.9947,0.069897342995169,0.3705917874396136,0.1198409906115241,0.1625206113765117,0.0264614906058262,0.3038990794701259,0.3837181662567435,0.0035596580229416,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5527808,3.92,139.0,7.7,32861136.0,18790,Ensemble Film,0.0,0.962,0.038,0.34,0.0333333333333333,0.1721153846153846,0.0529937328149875,0.3775629301865895,0.0097979631585379,0.3653933405876159,0.1878076766928037,0.0064443382434546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68485,4.02,127.0,8.2,914691118.0,1096863,Thriller,0.087,0.826,0.087,-0.7391,-0.0625124007936507,0.4234871031746033,0.0334060744379795,0.1510094165701461,0.0033709892403831,0.2258070377640913,0.5589880643985287,0.0274184106489304,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2682100,3.76,116.0,6.7,24760338.0,31660,Drama,0.091,0.843,0.066,-0.6911,0.0255396825396825,0.3709365079365079,0.0964128186793199,0.2757436418406931,0.0132847252264452,0.3460512533035528,0.2551766238383217,0.0133309420873826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348737,3.64,125.0,7.1,441286195.0,299389,LGBT,0.071,0.844,0.085,0.909,0.1328508297258297,0.5074173656204906,0.1144693524838658,0.3233981383024141,0.0447765775278616,0.2618863963222023,0.1788789539550168,0.0765905937135894,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5123756,4.0,141.0,6.6,195268056.0,98447,Thriller,0.109,0.79,0.101,-0.9429,0.0514587362991618,0.3366929170120659,0.0668215736305006,0.2235717828913878,0.0032855942856538,0.3059637535076875,0.3966960131566828,0.0036612810919252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1577389,3.9159999999999995,138.0,7.8,63954968.0,87144,Romantic drama,0.152,0.777,0.071,-0.997,0.0552777777777777,0.4134523809523809,0.1663693414465182,0.1483771615731872,0.0382750351538347,0.5174076705041122,0.1269981803377638,0.002572613854735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1840870,3.63,129.0,6.3,107198790.0,48899,Thriller,0.118,0.785,0.097,-0.4404,0.0528846153846153,0.3660256410256411,0.0162096108413404,0.0698642614168218,0.002889416355174,0.1888900823477241,0.7182176676061418,0.0039289822646727,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65834,4.35,186.0,9.0,321306305.0,1491783,Tragedy,0.056,0.88,0.064,0.1747,0.0598011363636363,0.3853490259740259,0.0761707209830367,0.3291216891767933,0.0192986623625011,0.3718935187505341,0.1984707829298798,0.005044633358836,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1136182,4.13,106.0,7.3,31181347.0,45806,Drama,0.111,0.802,0.087,-0.976,-0.0297283272283272,0.4480158730158729,0.1944983011494124,0.2511858896884535,0.0026436457938481,0.2551862839027308,0.2648303559291109,0.0316555226101107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11059900,3.19,107.0,5.1,116300000.0,34896,Thriller,0.108,0.856,0.036,-0.9209,-0.0945959595959596,0.5180808080808081,0.0222755202363866,0.1689928186921558,0.1667423576776248,0.285835278699071,0.3494738642928294,0.0066801835362437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1962913,4.16,105.0,6.4,53898845.0,60800,Swashbuckler films,0.149,0.778,0.073,-0.999,0.0157642602495543,0.4173584585349291,0.0255864057736101,0.1361806409115651,0.0141539711801756,0.5500611095663367,0.24053247596067,0.0334853872671605,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5002289,3.73,73.0,6.0,9315576.0,16424,Family Film,0.096,0.817,0.087,-0.9041,0.014669628616997,0.4407647907647906,0.0437564216648555,0.369760332990916,0.023634741032839,0.32130805141217,0.2344996882260406,0.0070407670034517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7764230,3.96,88.0,6.6,4630377.0,10888,Adventure,0.114,0.672,0.214,0.9986,-0.0872435897435897,0.5569017094017094,0.2006894824946357,0.2875124433310702,0.0333123950629669,0.3444828810977924,0.1290487872414814,0.0049540179097675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1617626,4.11,141.0,6.9,215887717.0,110606,Thriller,0.128,0.78,0.092,-0.9943,0.0660835762876579,0.3537807430664574,0.0567372127888827,0.1607957310269638,0.0177583696951235,0.4839181525632739,0.2775298193821476,0.0032607154125192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
13087370,4.01,119.0,6.7,117615211.0,75395,Crime Fiction,0.102,0.85,0.047,-0.984,0.0867715617715617,0.4527534965034965,0.0361453280784189,0.1123435116896871,0.0050285032575629,0.4904308701516129,0.3538486643519718,0.0022031332337064,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6084956,3.9159999999999995,113.0,4.3,6841570.0,7463,Thriller,0.105,0.8,0.096,-0.3818,0.1122694334650856,0.3617918313570486,0.1061990539892576,0.285794936158345,0.0058081973751541,0.2025623284163885,0.3972911398741416,0.0023443267047696,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41528,4.06,136.0,8.8,677387716.0,2328441,Coming of age,0.099,0.802,0.099,-0.7626,0.0741666666666666,0.4125252525252525,0.1353325183964271,0.3957605181486862,0.028661272185304,0.2142059221734746,0.221519991585582,0.0045197825262172,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1246394,3.9159999999999995,123.0,6.3,112006296.0,60307,Thriller,0.14,0.771,0.089,-0.9977,0.0826234818422318,0.4647193662818661,0.1130881327831258,0.1584798989195125,0.0061723235873684,0.3973311732057482,0.3201015888440172,0.0048268817853218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2641298,3.93,115.0,5.8,30057974.0,20222,Crime Fiction,0.146,0.779,0.075,-0.9969,0.0241850321395775,0.3662333562901745,0.0524236134409187,0.0732565559053516,0.0016740405986343,0.5474506913640259,0.3227707048291277,0.0024243969666123,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
726161,4.02,112.0,6.1,43229904.0,19336,Family Film,0.111,0.789,0.1,-0.9441,0.0207010582010581,0.3076719576719576,0.0331660002352981,0.2835649771187355,0.0647331566585133,0.3455927439035223,0.2694185815610368,0.0035245488679526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9263475,4.18,95.0,5.8,9979683.0,6807,Family Film,0.067,0.84,0.093,0.4588,0.0621212121212121,0.3681818181818181,0.5305902721981207,0.3892383302251498,0.02559191682667,0.0323453784900872,0.0204099771993545,0.0018240688271665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2430462,3.67,130.0,6.1,15339030.0,23190,Thriller,0.111,0.836,0.053,-0.9846,-0.1017391304347825,0.4343478260869564,0.073576811504262,0.2217837036975349,0.0023348922591789,0.3384776989419368,0.3608249621853853,0.003001942518278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
30625,3.9159999999999995,142.0,9.3,28341469.0,2976095,Crime Fiction,0.168,0.757,0.075,-0.9981,-0.0344720496894409,0.2526556776556776,0.1325089008621305,0.3054288247579746,0.0030281423363752,0.3563446934909931,0.1999550260740294,0.0027344131199611,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3417075,3.93,96.0,6.2,7690013.0,13613,Thriller,0.156,0.782,0.062,-0.9983,-0.0030495169082125,0.4121980676328501,0.0990770211430719,0.084181154024869,0.0103132502239581,0.5237706394306056,0.2796860461577937,0.0029718845738947,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
958920,3.9159999999999995,98.0,5.9,11047627.0,4406,Western,0.098,0.711,0.191,0.9385,0.1909090909090909,0.5935064935064934,0.0563721754064317,0.2817620931193232,0.0025213108106981,0.4289060937240719,0.2211061764275655,0.0093321151856798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3469003,4.11,84.0,6.2,11373501.0,19167,Adventure,0.128,0.752,0.12,-0.7502,0.1071609477124183,0.5285130718954246,0.1045026612827194,0.2346624674177772,0.0430939691533874,0.2222966609005421,0.3880859586115891,0.0073582806527276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10628498,3.98,106.0,5.4,8878839.0,2591,Animal Picture,0.065,0.851,0.084,0.9897,0.016765873015873,0.2466269841269841,0.0655239371626521,0.1608580886193522,0.0398311301220019,0.3502405398525298,0.3350047126867139,0.0485415834311424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
670514,3.82,92.0,5.5,23920048.0,11909,Adventure,0.161,0.704,0.136,-0.978,0.0066425120772946,0.5636473429951689,0.0271895752217539,0.2475322074909775,0.0034224167251048,0.3586418631400548,0.3602222435748326,0.0029916935511763,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
17324736,3.56,113.0,5.8,851545.0,3096,Period piece,0.081,0.836,0.083,0.7059,0.078339947089947,0.4784060846560847,0.234424207964912,0.2394709060911554,0.0122558104718336,0.3108950851019472,0.2002294216374866,0.0027245715871686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
142421,4.08,89.0,6.9,254134910.0,136967,Adventure,0.095,0.808,0.097,-0.0337,0.2780323450134772,0.498158131176999,0.0244993384791693,0.2455658510379079,0.0118855061087136,0.3807306309644547,0.2998910549898735,0.0374276156763597,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
768526,3.9159999999999995,94.0,5.7,9685976.0,6675,Comedy-drama,0.06,0.856,0.085,0.9417,0.0385375494071146,0.4074440052700922,0.1413279008258888,0.3087292044351454,0.0243638251870704,0.2883288788101968,0.2065316551542353,0.030718548106268,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5533243,3.61,135.0,7.6,182016617.0,91278,Romantic drama,0.022,0.933,0.045,0.836,0.1017857142857142,0.2538690476190476,0.1771084030306982,0.2351555680506862,0.0070060100141828,0.1826962815089659,0.3898770547556606,0.0081566824810579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
961437,3.59,108.0,5.3,152022101.0,49659,Thriller,0.146,0.766,0.089,-0.9977,-0.001017214397496,0.403465235859602,0.0520290393659071,0.2142656627495527,0.0047263589933106,0.135415246964977,0.5560435881829416,0.0375201152483844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
8154771,3.82,100.0,4.5,3039634.0,3064,Parody,0.086,0.797,0.117,0.988,0.0937558222368349,0.4737560962244505,0.0590609777810154,0.2673387414468506,0.0427388239605893,0.3109713252320775,0.2804109862175442,0.0394791553881923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
650540,3.99,88.0,5.8,10772144.0,46213,Parody,0.106,0.829,0.066,-0.9785,-0.0241905162738496,0.4066694725028059,0.0371876790226009,0.1927157786770761,0.0076071107410039,0.2779043642725368,0.4520938893893381,0.0324911825804077,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1676282,3.9159999999999995,91.0,4.4,11534477.0,14122,Thriller,0.053,0.9,0.047,-0.2732,-0.0489669421487603,0.3026859504132231,0.0168022327901174,0.1574438917062555,0.0029129406902939,0.5044602001499798,0.3133629832106332,0.0050177171975115,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3303622,3.67,106.0,6.1,76594107.0,42586,Screwball comedy,0.035,0.916,0.049,-0.0387,0.2206060606060606,0.6734090909090908,0.2112945853732526,0.2600254055578261,0.002199331036536,0.3232708130963146,0.2016981802880764,0.0015116420254344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8549241,3.96,105.0,6.9,115101622.0,91245,Thriller,0.095,0.825,0.08,-0.8251,0.0718975468975469,0.3384302205730777,0.0546295765559486,0.2916460232165186,0.0158905004237238,0.4239880110365041,0.2083804020695289,0.0054654909782062,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5094131,3.91,98.0,6.0,35656131.0,31690,Fantasy Adventure,0.097,0.823,0.08,-0.9551,-0.0035990704821873,0.3765484155094544,0.061351088363777,0.2459161810127885,0.0030920824356144,0.2309458945046312,0.4507744056970945,0.0079203389955052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
80405,3.77,96.0,5.6,19075720.0,77675,Cyberpunk,0.083,0.823,0.094,0.5859,0.0687499999999999,0.5434027777777777,0.0565652055903972,0.3482230878316014,0.0027021628299156,0.2692044346423989,0.3197193316141651,0.0035857638484396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3700174,4.05,104.0,7.1,262797249.0,388274,Thriller,0.113,0.84,0.046,-0.9938,-0.073771194083694,0.2852385461760462,0.2083622346578452,0.1841234662592447,0.0169971081027492,0.2853617700300394,0.3012676246737381,0.0038878043750838,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
286852,3.77,90.0,4.7,13406717.0,6974,Adventure,0.036,0.861,0.103,0.9707,0.1188888888888888,0.4527777777777778,0.0348620866255563,0.4142559945321409,0.0132997478637359,0.2627630534019166,0.2691981190194686,0.0056209897132551,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3343617,4.2,97.0,7.6,10015449.0,37519,Drama,0.152,0.732,0.116,-0.9858,0.0238383838383838,0.4414365881032548,0.1316539832599422,0.2111550234824082,0.0706747948881659,0.3124564061088474,0.2666090981363393,0.007450681696759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5135868,3.9159999999999995,91.0,4.4,1781383.0,10218,Cult,0.068,0.858,0.074,0.3182,-0.0330099941211052,0.432745443856555,0.0588765720539312,0.1019770624471776,0.0062891501543668,0.2483780868351459,0.578811323373682,0.0056678059174575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
740824,3.93,105.0,6.5,18636537.0,105936,Thriller,0.111,0.811,0.077,-0.9548,0.0154143475572047,0.3530534941249228,0.1218259418237721,0.1641144685563631,0.0045014158640697,0.530938076772145,0.1726368624804308,0.0059832131819348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3030582,3.4,135.0,5.3,10382407.0,16633,Costume drama,0.174,0.772,0.053,-0.9956,0.0357165404040404,0.323800505050505,0.1843486262849815,0.0863776230430432,0.0400077862166495,0.3980161456958107,0.2870916932487212,0.0041581146120417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
142426,4.07,140.0,7.7,134993774.0,129116,Costume drama,0.046,0.844,0.11,0.9898,0.1091607317413769,0.3979646697388633,0.139626580462694,0.272691730739704,0.053454241464351,0.3148634041669235,0.2155612791151119,0.0038027514098454,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1721255,3.93,98.0,5.6,9417567.0,35139,Thriller,0.168,0.754,0.078,-0.9972,-0.0439951573849879,0.4004882970137208,0.1342109764328001,0.2444733714359684,0.0050223129987114,0.3033804886709449,0.3095395251434168,0.0033733347327456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
179326,4.13,103.0,5.7,320689294.0,119502,Adventure,0.076,0.835,0.089,0.1646,0.0983333333333333,0.3791666666666667,0.0353344757767284,0.3735901157950352,0.0354539707049672,0.3151721670292318,0.1981285777600372,0.042320716618526,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
710822,3.86,92.0,5.2,15094530.0,6402,Musical,0.092,0.792,0.116,0.9878,0.1025199615199615,0.4213516113516114,0.0823404583005378,0.2636132120404419,0.03306274431508,0.355939135252601,0.2273975964358564,0.0376468523855482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2833493,4.3,79.0,5.8,1055525.0,8733,Horror,0.238,0.728,0.034,-0.9669,-0.1767045454545454,0.3333333333333333,0.0145851742321004,0.3269600611335287,0.0028065408114343,0.3562519097079833,0.2984882258654882,0.0009080763362968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5391207,3.9159999999999995,86.0,4.9,516350.0,3898,Thriller,0.087,0.828,0.085,-0.1907,0.0080917874396135,0.4263285024154588,0.068277959479019,0.1020381118403747,0.102062656111957,0.355032411427237,0.368715736787999,0.003873126169492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
524813,4.32,108.0,6.1,150270147.0,106994,Action/Adventure,0.151,0.784,0.065,-0.9972,-0.0430796055796055,0.4333129833129834,0.063094419561417,0.1401211611502933,0.0036181306527901,0.366992481570277,0.421149378881738,0.0050244332216809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5716877,3.79,112.0,6.0,22540359.0,16363,Thriller,0.159,0.802,0.04,-0.9792,0.0135416666666666,0.5197916666666665,0.1536670444599752,0.0981227502260091,0.0019045141567143,0.6387348443801913,0.1056311153889899,0.0019397609908732,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2077360,3.61,91.0,6.4,2038450.0,68154,LGBT,0.152,0.782,0.066,-0.9954,0.0362639553429027,0.4298245614035088,0.0650458414058544,0.1046565833323831,0.1722563359730166,0.2783187915031847,0.3613565401541755,0.0183659086775916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2638362,4.0,123.0,6.6,22231658.0,42611,Romantic comedy,0.102,0.725,0.172,0.9944,0.0435064935064935,0.514891774891775,0.147478303159861,0.2184853713295203,0.2092230210229686,0.3158323663793614,0.1050424871483461,0.0039384437772883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101954,3.88,155.0,7.4,231976425.0,206497,War film,0.133,0.768,0.099,-0.9902,0.0127561327561327,0.364898088023088,0.1194954534010507,0.2033505453862464,0.0181499863952362,0.2771382224880374,0.3675882108584166,0.0142775698712704,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018921,3.89,102.0,6.4,181490000.0,55765,Romantic comedy,0.092,0.838,0.07,-0.9659,-0.0140519781144781,0.3492634680134681,0.3004005783125952,0.2652171832366245,0.0186669015711231,0.3435367217668196,0.0705883681202976,0.0015902580774612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9366011,3.95,102.0,6.0,26570048.0,11335,Adventure,0.085,0.806,0.11,0.8439,0.0666666666666666,0.38731884057971,0.1070299004160915,0.2084641502646263,0.0043807491892948,0.4923899959248956,0.1854451252344006,0.0022900700507307,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
402866,4.0,90.0,7.0,325338851.0,175513,Family Film,0.139,0.733,0.129,-0.8812,0.0687739463601532,0.4254789272030651,0.0660282576375175,0.1741983509156853,0.0401091036613797,0.4343531051313039,0.2813766487513203,0.0039345306984614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19875689,3.73,100.0,4.6,49627779.0,36222,Thriller,0.112,0.768,0.12,-0.0387,0.1887606837606837,0.6779487179487179,0.0244834803285942,0.2508149382151065,0.029050665192439,0.2985448967166511,0.3905986283332043,0.0065073927357194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
745100,4.01,76.0,6.7,37734758.0,75618,Adventure,0.068,0.853,0.079,0.878,0.0454016913319238,0.4972138326789487,0.0497356736272599,0.2640255689855419,0.0028000054056368,0.2273951538793173,0.4496609262649953,0.0063826857998113,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2648735,4.12,116.0,6.8,5200601.0,10371,World cinema,0.098,0.791,0.111,0.3708,0.040813492063492,0.4421626984126984,0.2313080397725571,0.1986544110162261,0.0847780690989263,0.2150930018397048,0.2684654265758581,0.001701028610114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
286836,3.82,122.0,6.9,409144.0,11358,Tragedy,0.106,0.802,0.091,-0.8977,0.1254313973063973,0.4173611111111111,0.3123891099146567,0.2164495558768976,0.0391773553669918,0.3684863693057559,0.0617081338993739,0.0017894763394724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
675935,3.9159999999999995,98.0,7.0,61405356.0,181383,Family Film,0.211,0.717,0.071,-0.9993,0.1073348035612186,0.5029649595687332,0.0853045922572604,0.1185355069014364,0.0646300506853168,0.4914939265750769,0.237892589077913,0.0021433292356725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3210303,3.9159999999999995,113.0,7.1,403701.0,5683,Anti-war,0.12,0.799,0.081,-0.9882,0.0598103399332907,0.4487367823433396,0.0883005754600664,0.1315171996930389,0.0123588234574558,0.3966615433475516,0.3420088063997762,0.0291530356972261,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1458752,3.83,95.0,6.9,34327391.0,27369,Adventure,0.115,0.772,0.113,-0.0,-0.0340579710144927,0.4568840579710145,0.0623243634846793,0.1602356500058834,0.0055233337126472,0.4288095419428178,0.3381101296732335,0.0049969870560744,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18943833,3.84,115.0,4.6,113309743.0,49103,Crime Fiction,0.142,0.735,0.123,-0.743,0.075,0.3221230158730159,0.0738197850117173,0.3554391033696727,0.0684221140534366,0.4104913059407128,0.0856675200361328,0.0061601690853981,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
