MovieBoxOffice,MovieGenre,wikipedia_id,neg,neu,pos,compound,polarity,subjectivity,sadness,joy,love,anger,fear,surprise
,"Science Fiction, Horror, Costume Horror",5334557,0.0,0.951,0.049,0.2732,0.010185185185185174,0.42407407407407405,0.014945938135497272,0.4888647999614477,0.005082229268737137,0.37376804428640753,0.08723115338943899,0.03010787896346301
16889761.0,"Period piece, Drama, Film adaptation",11526309,0.255,0.626,0.119,-0.7717,-0.18888888888888888,0.611111111111111,0.004370733164250851,0.0024313931353390217,0.01712181605398655,0.9743583798408508,0.001079133595339954,0.0006385261076502502
,"Thriller, Horror, Erotica, Supernatural, Psychological thriller, Mystery, Drama, Suspense",1405697,0.251,0.713,0.036,-0.9217,-0.1923076923076923,0.4564102564102564,0.034699156967690215,0.2694955198094249,0.009539714694255963,0.5325495786964893,0.14965178933925927,0.004064248103532009
161800000.0,"Thriller, Crime Fiction, Adventure, Glamorized Spy Film, Action/Adventure, Blaxploitation, Action Thrillers, Action",6446061,0.167,0.767,0.066,-0.9769,0.10400000000000001,0.4152592592592593,0.010632403569616145,0.4867879291414283,0.03944858775867033,0.39740896417060867,0.06226690650510136,0.0034552238084870623
,"Comedy-drama, Drama, Comedy, Film adaptation, Coming of age, Tragicomedy",872485,0.06,0.76,0.18,0.9558,0.2727272727272727,0.5636363636363636,0.009430416925169993,0.30011688452214,0.0023346485395450145,0.671059198131843,0.006528023048304021,0.010530763101996854
22000000.0,"Thriller, Crime Fiction, Action/Adventure, Drama, Film adaptation, Crime Thriller, Action",9822793,0.171,0.732,0.097,-0.902,0.07138429752066112,0.5644628099173553,0.27293295320123434,0.13454987811564934,0.0038165626137924846,0.5064609768087394,0.07982367213480757,0.0024159888471331215
17793000.0,"Tragedy, Surrealism, Period piece, Satire, Drama, Film adaptation, New Hollywood",5099214,0.082,0.843,0.075,-0.2683,-0.003531162464985997,0.45382819794584495,0.12752061523761685,0.2606244274515616,0.005157639436550777,0.26515453031276015,0.3146281552352858,0.02691460707203739
,Musical,28307552,0.149,0.659,0.192,0.1779,-0.12708333333333335,0.6749999999999999,0.006757256148072581,0.412839149706997,0.0025697745732031763,0.5624413033171246,0.01384701372201865,0.0015455096630224336
41509797.0,"Thriller, Mystery, Suspense, Political thriller, New Hollywood, Spy",470185,0.158,0.652,0.191,0.3182,-0.016666666666666666,0.5976190476190476,0.032175755283484854,0.2687747137000163,0.0031838329353680215,0.31740475073456764,0.3756210108598073,0.0028399433940649033
,"Cult, Science Fiction, Fantasy Adventure, Fantasy, Adventure",3938164,0.145,0.771,0.084,-0.5106,0.002083333333333326,0.6916666666666667,0.0013491203038332362,0.004206537928742667,0.001518494333140552,0.664241241912047,0.2965131794723372,0.03217141753217826
,"Thriller, Action/Adventure, Mystery, Suspense, War film, Spy",11341007,0.21,0.677,0.113,-0.8748,-0.08333333333333333,0.8666666666666668,0.2565813413821161,0.18367538508027792,0.007647260019439273,0.3912674185121432,0.15830193270812742,0.0025266714292229153
13200000.0,"Thriller, Detective fiction, Detective, Psychological thriller, Comedy Thriller, Mystery, Comedy, Crime Thriller, Black comedy, Suspense",1573600,0.127,0.792,0.081,-0.4678,0.2,0.6678571428571428,0.006962842075154185,0.4622791954316199,0.0012851339852204546,0.013138449285179377,0.510140860453248,0.006193549372255802
,"Natural horror films, Science Fiction, Horror, Film adaptation, Creature Film, Cult, Drama, Monster, B-movie",7189073,0.099,0.799,0.102,-0.0624,0.14061393152302243,0.626180637544274,0.14128664616146125,0.5309657653706381,0.002159391646273434,0.2776136171451071,0.024835403673932888,0.023139141534556984
,"Action/Adventure, Combat Films, Action, Drama, War film",449352,0.205,0.753,0.042,-0.9835,0.009027777777777775,0.42743055555555554,0.12070677528390661,0.3973114928230643,0.003358953705173917,0.383862140821293,0.05211744084954262,0.04264323918323498
,"Thriller, Crime Thriller, Suspense, Film noir, Film adaptation",27375080,0.156,0.677,0.167,-0.2176,0.2609243697478992,0.49327731092436977,0.012486314531997778,0.46762313197056454,0.2227255355634649,0.27773613318034523,0.0155285871248149,0.0039002933578255274
,"Cult, Science Fiction, Drama, Film adaptation",4298666,0.122,0.727,0.15,0.8251,0.14565217391304347,0.6184782608695653,0.06594029335408574,0.5045096080866642,0.015396499897987168,0.08441897515634385,0.2430189053993672,0.08671569690987882
,"Thriller, Science Fiction, Adventure, Mystery, Comedy, Family Film, Spy, Slapstick",2391447,0.038,0.857,0.106,0.8495,0.07131313131313131,0.2741919191919192,0.1246221149340272,0.2596129620797001,0.009245985304005444,0.3335724207572639,0.2583130579441786,0.014633430211688392
,"Action/Adventure, Revisionist Western, Western, Drama",2400759,0.059,0.787,0.155,0.9749,0.336453823953824,0.4906926406926407,0.01012215530499816,0.5051567275077105,0.0871268352260813,0.36129699856974185,0.014127804967574775,0.022169495944399386
,Spy,28990910,0.089,0.805,0.106,0.4497,-0.075625,0.76,0.17542598716681823,0.00836991670075804,0.001139068219345063,0.5098400066296259,0.3035449836558352,0.001680033766509344
,"Thriller, Horror, Supernatural, Family Drama, Psychological thriller, Drama, Film adaptation",2672672,0.0,0.868,0.132,0.5171,0.35,0.65,0.02008491304392616,0.47518386505544186,0.0034104989608749747,0.393187552690506,0.09854648883144061,0.009586641642575463
,"Science Fiction, Doomsday film, Road movie, Apocalyptic and post-apocalyptic fiction, Disaster, Action, Dystopia",5781218,0.175,0.759,0.067,-0.886,0.4166666666666667,0.7000000000000001,0.3649631229539712,0.3320507457635055,0.0008070797969897588,0.26016491383779794,0.03946347499731928,0.002550691987077395
50681884.0,"Crime Fiction, Action/Adventure, Action, Adventure, Suspense",2952125,0.176,0.824,0.0,-0.8658,-0.19999999999999998,0.3666666666666667,0.0073505073475341005,0.01261642447207123,0.001460177523161595,0.03464895525636772,0.9026372830073038,0.0412866681193312
25942000.0,"Fantasy, Family Film, Drama, Comedy",7533357,0.126,0.74,0.134,0.2709,0.024116161616161622,0.6348484848484849,0.20345715144649149,0.5347023510374129,0.004226714873220771,0.22989806225523352,0.012234633858315646,0.015481084550265223
,"Parody, Foreign legion, Comedy",3365397,0.353,0.489,0.158,-0.7783,-0.0666666666666667,0.6333333333333333,0.0007168084266595542,0.0004654876538552344,0.00029933376936241984,0.9956543445587158,0.002669285284355283,0.00019482032803352922
,"Science Fiction, Fantasy, Adventure, Film adaptation",3937957,0.119,0.842,0.039,-0.9484,0.03174603174603175,0.4690476190476191,0.3931338841128828,0.35005719317788525,0.002286975729345743,0.0806975510536826,0.04979877291979002,0.12402563563331828
,"Family Film, Drama",5274154,0.0,0.881,0.119,0.3182,0.0,0.3333333333333333,0.9747733473777771,0.003269511042162776,0.001180458115413785,0.005342445336282253,0.014616935513913631,0.0008173157693818212
,"Thriller, Family Film, Family Drama, Drama",2215314,0.151,0.773,0.076,-0.6814,-0.45,0.8166666666666668,0.04161068112589419,0.019995305838529022,0.001679521263577044,0.6295767150819301,0.3047556339064613,0.002382196972030215
,"Science Fiction, Action",2740780,0.027,0.92,0.052,0.6908,0.10507478632478631,0.4996184371184371,0.19550139940110967,0.6346047384431586,0.0023951597904670052,0.06505478503822815,0.06027204245037865,0.04217188190523302
7100000.0,"Action/Adventure, Action, Drama, Adventure, War film",1172977,0.196,0.745,0.059,-0.9483,-0.052500000000000005,0.31833333333333336,0.43626041305833496,0.010086980473715812,0.001260133671166841,0.39956714218715206,0.15057840110966936,0.002246902986371424
24000000.0,"Thriller, Cult, Horror, Psychological thriller",3127557,0.375,0.54,0.085,-0.9623,-0.06071428571428572,0.6365079365079366,0.016499504214152694,0.0967069668113254,0.2505980893911328,0.31621746004384477,0.3076340622283169,0.012343967173364945
,"Horse racing, Children's/Family, Family Drama, Coming of age, Animal Picture, Drama, Family Film",5923051,0.041,0.715,0.244,0.99,0.2936363636363637,0.5629545454545455,0.16929673787672073,0.6693412819461498,0.005420948962897195,0.12581938777917198,0.025984812172412473,0.004136813611174668
,"Family Film, Drama, Adventure, Children's/Family",4888072,0.077,0.867,0.055,-0.3716,-0.012727272727272726,0.5775757575757575,0.18570137846594056,0.233133211111029,0.017853636517732713,0.35385018090407055,0.20483204171371958,0.0046295407810248435
,"Melodrama, Drama, Erotica, Sexploitation",4073679,0.041,0.77,0.189,0.9338,0.2614478114478114,0.37962962962962965,0.007041922974167392,0.6691739475354552,0.04930676269577816,0.25421981513500214,0.016081988054793328,0.004175592504907399
,"Erotica, Drama, Comedy, Film adaptation, Romantic drama, Romance Film",4073694,0.142,0.858,0.0,-0.9337,-0.05555555555555555,0.5777777777777778,0.009293412556871772,0.258623566897586,0.017132568289525807,0.6763122856616974,0.023605039203539492,0.015033095557009801
37799643.0,"Adventure, Family Drama, Sports, Drama, Film adaptation, Family Film",165330,0.159,0.809,0.033,-0.8193,-0.11203703703703703,0.5361111111111111,0.02517041314858943,0.2626830643042922,0.0109543742146343,0.45865770922973753,0.23818039966281504,0.004354021395556629
,"Natural horror films, Horror",22550712,0.026,0.974,0.0,-0.4215,0.0,0.0,0.05722025356122425,0.20595623712454522,0.007044686370396188,0.5441052530493055,0.1808725701911109,0.004801030470324414
,"Thriller, Drama, Adventure",33104739,0.121,0.807,0.071,-0.3818,-0.04666666666666667,0.3,0.006433096015825868,0.46591291669756174,0.003941412607673556,0.0286804661154747,0.48739165533334017,0.007640500320121646
22490039.0,"Thriller, Crime Fiction, Cult, Action/Adventure, Drama, Action",1173571,0.098,0.798,0.104,-0.0026,-0.026060606060606065,0.42646464646464644,0.018013171111566147,0.2783718659983216,0.002017528627350527,0.5400298630619156,0.15887246532033064,0.0026951217732857913
19853892.0,"Science Fiction, Horror, Surrealism, Creature Film, Psychological thriller, Cult, Drama, Film adaptation",350629,0.027,0.894,0.079,0.8126,0.06474358974358975,0.26794871794871794,0.015610189735889434,0.33370738569647074,0.0036481168121099473,0.23663006089627742,0.40048957485705616,0.009914670395664871
58853106.0,"Coming of age, Adventure, Drama, Romantic drama, Romance Film, Teen",1134919,0.0,0.637,0.363,0.9287,0.42916666666666664,0.5416666666666667,0.0004686291213147342,0.9930832386016846,0.005078816320747137,0.0005706417141482234,0.0002708525862544775,0.0005277880700305104
,"Crime Fiction, Thriller, Detective fiction, Detective, Ensemble Film, Mystery, Drama, Suspense, Crime Thriller, Whodunit",1702604,0.24,0.524,0.236,-0.0258,0.10714285714285714,0.7857142857142857,0.006572474259883165,0.32743409276008606,0.003991769161075354,0.018297741189599037,0.4238208532333374,0.21988311409950256
,"Horror, Indie, Supernatural, Gothic Film, Psychological thriller, Drama, Comedy, Black comedy, Political drama",254274,0.098,0.782,0.12,0.1602,0.12142857142857143,0.3619047619047619,0.3364144319202751,0.3291757295276814,0.0035467337729642168,0.02355616706578682,0.30626808012796874,0.001038857561070472
84970337.0,"Thriller, World cinema, History, Action/Adventure, Drama, War film, Action",8994,0.186,0.771,0.042,-0.9842,-0.00952380952380952,0.4547619047619048,0.09275553881057672,0.021213933052162508,0.0033806303607499494,0.481753258167633,0.3987486833440406,0.0021479815311197725
1729274.0,"Thriller, Mystery, Crime Fiction, Drama, Crime Thriller",4228260,0.119,0.754,0.127,-0.2349,0.06666666666666667,0.375,0.2621890543960035,0.12819848804792855,0.004061491694301367,0.25251096999272704,0.3458260651677847,0.007213938610220794
,"Thriller, Science Fiction, Horror, Supernatural, Psychological thriller, Mystery, Fantasy, Haunted House Film, Drama",690918,0.146,0.731,0.123,-0.8857,-0.05719364699627857,0.6732921318447636,0.0068121705475884175,0.4268996633278827,0.0017810886143706738,0.19636432643940982,0.36535112742955483,0.0027916175497618195
,"Thriller, Crime Fiction, Horror, Mystery, Drama, Suspense",6058130,0.0,0.981,0.019,0.4767,0.0,0.0,0.008840283223738274,0.3395259633349876,0.0017156715039163828,0.36240758653730154,0.2856864052203794,0.0018240768695250154
195300000.0,"Thriller, Action/Adventure, Glamorized Spy Film, Action, Spy",6446044,0.119,0.787,0.094,-0.6696,0.12444444444444444,0.7277777777777777,0.20094793861657803,0.2962008939886635,0.005994040556040339,0.3317897269814487,0.16190880624873732,0.003158581425933252
63456988.0,"Adventure, Children's/Family, Animation, Coming of age, Animated Musical, Family Film, Family-Oriented Adventure",1371138,0.0,0.831,0.169,0.7096,0.17500000000000002,0.55,0.000574178877286613,0.9935351610183716,0.0008219557348638773,0.002248321659862995,0.0021077515557408333,0.0007126051932573318
26890068.0,"Romantic drama, Romance Film, Drama, Period piece",3602324,0.042,0.818,0.14,0.9413,-0.04262820512820513,0.566025641025641,0.013308254245202988,0.23274285555817187,0.007553122064564377,0.1643741806037724,0.555014006793499,0.027007572120055556
,"Costume drama, Animation",2983369,0.147,0.701,0.151,0.0276,0.10714285714285714,0.469047619047619,0.004123278893530369,0.025396021082997322,0.0024836964439600706,0.11133135110139847,0.8258391618728638,0.030826576054096222
17985893.0,"Horror, Indie, Werewolf fiction, Creature Film, Cult, Drama, Film adaptation",1691989,0.101,0.754,0.145,0.4647,0.12395104895104894,0.5362470862470862,0.006669555732514709,0.39614057540893555,0.003468962968327105,0.29655927611747757,0.26595651198294945,0.03120517918432597
18400000.0,"Satire, Science Fiction, Family Film, Comedy",2394082,0.057,0.87,0.073,0.5,0.1259469696969697,0.45871212121212124,0.07314031145651825,0.6282803002279251,0.0054581613541813566,0.07283426678040997,0.21314451244543306,0.007142459240276367
1113538.0,"Thriller, Horror, Supernatural, Surrealism, Psychological thriller, Erotic thriller, Drama",5542682,0.0,0.818,0.182,0.7269,0.33518518518518525,0.6277777777777778,0.0004814912099391222,0.9978952407836914,0.0005915288929827511,0.00037422642344608903,0.0001943414390552789,0.00046301688416861
10626725.0,"Drama, Horror, Creature Film, Film adaptation",1999677,0.075,0.83,0.095,0.2323,0.1881060606060606,0.7704545454545455,0.0029596396101017794,0.3436695554604133,0.33211837029860664,0.3008783334322895,0.017929439859775204,0.002444686290497581
,"LGBT, Musical, Drama, World cinema",10944211,0.039,0.661,0.3,0.9451,0.2,0.7125,0.06648142746416852,0.009191223711241037,0.2184402874263469,0.03652921225875616,0.6568917483091354,0.012466178741306067
,"Adventure, Action/Adventure, Fantasy, Sword and sorcery, Action, Sword and sorcery films",490979,0.141,0.774,0.085,-0.8212,0.07272727272727272,0.5090909090909091,0.016280197742162272,0.030734680185560137,0.22036947243032046,0.5955635965219699,0.13640389472129755,0.0006481399468611926
70687344.0,"Thriller, Action Thrillers, Action/Adventure, Suspense, War film, Action, Airplanes and airports",694482,0.062,0.852,0.085,0.4215,-0.07142857142857142,0.45,0.0056862980127334595,0.019749628263525665,0.001468551781727001,0.718439370393753,0.2530029574409127,0.0016531559231225401
,"Parody, Comedy",8763366,0.0,0.951,0.049,0.2732,0.010185185185185174,0.42407407407407405,0.014945938135497272,0.4888647999614477,0.005082229268737137,0.37376804428640753,0.08723115338943899,0.03010787896346301
,"Romance Film, Drama",21407801,0.155,0.67,0.175,0.2617,-0.11666666666666668,0.525,0.02310579363256693,0.05639666013303213,0.0012757924268953502,0.886626124382019,0.03059917813516222,0.001996459541260265
,"Romantic drama, Romance Film, Drama, Film adaptation",7405036,0.123,0.791,0.087,-0.4723,0.125,0.19999999999999998,0.17797737568616867,0.010138476267457008,0.0020311856060288846,0.45467485301196575,0.35211675241589546,0.0030613281996920705
,"Thriller, Crime Fiction, Psychological thriller, Mystery, Suspense, Film adaptation, Crime Thriller",4108752,0.28,0.68,0.04,-0.9448,-0.11785714285714285,0.47857142857142854,0.01849185803439468,0.014341456233523786,0.0008787004699115641,0.42426612926647067,0.5399841144680977,0.002037716214545071
29712172.0,"Romantic comedy, Comedy-drama, Coming of age, Comedy, Drama, Tragicomedy",8202728,0.054,0.773,0.173,0.8779,0.28148148148148144,0.6055555555555555,0.005403314309660345,0.8974734743436178,0.002883370228422185,0.038701646185169615,0.006505433547620972,0.04903274370978276
,"Adventure, Children's/Family, Animal Picture, Drama, Film adaptation, Coming of age, Family Film, Family-Oriented Adventure",9922304,0.159,0.809,0.033,-0.8193,-0.11203703703703703,0.5361111111111111,0.02517041314858943,0.2626830643042922,0.0109543742146343,0.45865770922973753,0.23818039966281504,0.004354021395556629
20766616.0,"Thriller, Science Fiction, Horror, Indie, Supernatural, Psychological thriller, Political thriller, Crime Thriller",451062,0.115,0.729,0.156,0.4767,0.05,0.3,0.2486713143880479,0.24381445396284107,0.002063444037048612,0.24604851996991783,0.2576800720416941,0.0017221916059497744
,"LGBT, Japanese Movies, Prison film, War film, Period piece, Drama, Homoeroticism, Film adaptation",558578,0.158,0.744,0.098,-0.7964,0.02777777777777779,0.4166666666666667,0.09107635548571125,0.26286285638343543,0.00230475100397598,0.190532074397197,0.44919450822635554,0.004029417170386296
27668764.0,"Action/Adventure, Animal Picture, Drama, Adventure",5123642,0.132,0.745,0.123,-0.2705,0.11717171717171719,0.6837121212121212,0.014018543987601464,0.34180000347052036,0.048681868094718084,0.45100777148452054,0.14292954927077517,0.0015622993315836148
187500000.0,"Thriller, Action/Adventure, Adventure, Action Thrillers, Glamorized Spy Film, Crime Fiction, Action, Spy",541642,0.044,0.881,0.075,0.6787,0.014520202020202032,0.4886784511784512,0.1613280447976043,0.2600212121227135,0.08559527927233528,0.33086257621956366,0.1552512045018375,0.006941666729593028
6500000.0,"Thriller, Film adaptation, Psychological thriller, Drama, Political thriller, Action, Spy",1464962,0.12,0.88,0.0,-0.8398,-0.3333333333333333,0.4138888888888889,0.013436447421554476,0.10457908863706204,0.0029270068334881216,0.5237481134827249,0.3125531279171507,0.04275618621128766
65884703.0,"Crime Fiction, Thriller, Gangster Film, Action/Adventure, Drama, Crime Thriller, Action",267848,0.057,0.78,0.163,0.9468,0.0,0.65,0.022482232423499227,0.47672816036113846,0.005928765240241773,0.4055243663800259,0.07991590482803683,0.009420608102421587
108423489.0,"Romantic comedy, Tragedy, Comedy film, Family Drama, Comedy-drama, Drama, Film adaptation, Romance Film, Tragicomedy, Family Film",113427,0.036,0.681,0.283,0.9517,0.25284090909090906,0.61875,0.001320512528764084,0.9901718497276306,0.00409650441724807,0.002601239364594221,0.0007278601406142116,0.0010819778544828296
1455045.0,"Drama, Period piece, Film adaptation, Coming of age, War film",1338461,0.234,0.597,0.169,-0.6461,-0.15,0.4,0.42593044257955626,0.0035827206447720528,0.49746174697065726,0.06050413934281096,0.011627585423411801,0.0008934230718296021
,"Thriller, Romantic drama, Drama, Political drama",7352183,0.124,0.703,0.174,0.6983,-0.0028846153846153913,0.45503663003663003,0.2869997010333464,0.22473163263639434,0.01186703146668151,0.3324261266272515,0.13620074153877795,0.007774761354085058
,"Thriller, Mystery, Action",24517581,0.356,0.595,0.048,-0.991,0.016666666666666663,0.4277777777777778,0.020096358532706898,0.01400679221842438,0.0010420462494948879,0.5254398060496897,0.40862254487971467,0.030792439201225836
6836201.0,"Crime Fiction, Gangster Film, Crime Drama, Drama, Comedy, Coming of age, Action",4041425,0.095,0.776,0.129,0.8808,0.1662878787878788,0.5744318181818182,0.08068858300005861,0.6140569498141607,0.0062547636674329015,0.17267635009193327,0.12307185605944444,0.0032515114095682898
20158808.0,"Fantasy Adventure, Adventure, Children's/Family, Fantasy, Children's Fantasy, Drama, Family Film",2829485,0.058,0.795,0.147,0.9319,0.15183982683982686,0.5283549783549784,0.16917725955621185,0.812475574183433,0.0014223509254710127,0.009329718033162257,0.005370889586629346,0.0022241474847154072
,"LGBT, Indie, Gay Themed, Gay, Period piece, Gay Interest, Drama, Film adaptation, Romantic drama, Romance Film, Feminist Film",7313414,0.04,0.885,0.075,0.8481,0.11626984126984127,0.5662698412698413,0.30064960209918873,0.5131063759326935,0.01017921363070075,0.13065112528524228,0.01820112146171076,0.02721257584302553
12303411.0,"Science Fiction, Drama, Adventure",6276691,0.115,0.698,0.187,0.594,0.09285714285714286,0.3678571428571429,0.07494466728530824,0.5897762924432755,0.003585544298402965,0.28950799256563187,0.03792820288799703,0.004257348366081715
,"Thriller, Mystery, Comedy, Cult, Comedy Thriller",2484540,0.013,0.975,0.012,-0.0462,0.05923295454545455,0.375,0.013217202053056099,0.21654609130928293,0.009909153181069996,0.4796640831627883,0.166085102231591,0.11457836633780971
,"Thriller, Action/Adventure, Action, Psychological thriller",11110433,0.08,0.805,0.115,0.3506,-0.048280423280423285,0.5146825396825396,0.126526671166565,0.48933264912505237,0.0034092765002112302,0.2435448843087735,0.06583756216527295,0.07134897727727159
,"Horror, Indie",2901971,0.101,0.754,0.145,0.4647,0.12395104895104894,0.5362470862470862,0.006669555732514709,0.39614057540893555,0.003468962968327105,0.29655927611747757,0.26595651198294945,0.03120517918432597
,Drama,8966867,0.073,0.784,0.143,0.875,0.01704545454545454,0.5193181818181818,0.17728838701732458,0.38826191611588,0.0038924476364627482,0.18719332916662096,0.23986601871438323,0.003497875342145562
11603545.0,"Science Fiction, Horror, Adventure, Sci-Fi Horror, Cult, Alien Film, Zombie Film",1526756,0.146,0.717,0.137,0.3743,0.35454545454545455,0.7348484848484848,0.0033040073855469623,0.02460095883967976,0.49185099749593064,0.008530928675706187,0.26155161422987777,0.21016151954730353
12361563.0,"Creature Film, Horror, Psychological thriller, Teen, Film adaptation",1605227,0.161,0.78,0.059,-0.3818,0.1875,0.2625,0.025656713638454676,0.0016736367251724005,0.0006579502369277179,0.09616423957049847,0.8745589256286621,0.0012885954056400806
,"War film, Drama, Doomsday film",8863891,0.046,0.818,0.136,0.8176,0.195,0.485,0.006767491635400802,0.4209978760685772,0.2005879501462914,0.31045430650701744,0.059615842497441916,0.0015765252552228048
,"Parody, Screwball comedy, Comedy",26464662,0.117,0.824,0.059,-0.296,-0.21666666666666667,0.5,0.9978901743888855,0.0003186108951922506,0.00022647925652563572,0.00096061424119398,0.0004615310172084719,0.0001425946393283084
52293982.0,"Sports, Drama",168561,0.082,0.715,0.203,0.9337,0.025378787878787876,0.3724431818181817,0.012695830625792345,0.8880322575569153,0.0016860646234514813,0.07277092811030646,0.02163207911265393,0.0031829040381126106
16357355.0,"Action/Adventure, Mystery, Action, Comedy",5943254,0.172,0.785,0.042,-0.8735,0.009090909090909087,0.48863636363636365,0.007768878829665482,0.08793849684298038,0.0031401340675074607,0.3596271611750126,0.5358673930168152,0.005657974747009575
12423831.0,"Thriller, Action Thrillers, Mystery, Glamorized Spy Film, Film adaptation, Action, Spy",4894733,0.104,0.815,0.081,-0.4215,0.25,0.3333333333333333,0.01801971159875393,0.11495758593082428,0.0029871759470552206,0.7423157095909119,0.1194823682308197,0.0022373648826032877
5262050.0,"Drama, Anti-war, Film adaptation, Anti-war film, War film",5569766,0.0,0.815,0.185,0.8341,0.20500000000000002,0.43666666666666665,0.014435885784526667,0.8892980615297953,0.005643978132866323,0.05172375915572047,0.0359209471110565,0.0029773354375114045
,"Horror, Comedy, Indie",2711278,0.101,0.754,0.145,0.4647,0.12395104895104894,0.5362470862470862,0.006669555732514709,0.39614057540893555,0.003468962968327105,0.29655927611747757,0.26595651198294945,0.03120517918432597
519596.0,"Thriller, Action, Drama, Indie",3727473,0.218,0.686,0.097,-0.9408,-0.38,0.6799999999999999,0.2530601267790189,0.22675139177590609,0.002398489905317547,0.2721647174330428,0.243974955228623,0.0016503442166140303
3261638.0,"Adventure, Children's/Family, Fairy tale, Animation, Fantasy, Children's Fantasy",3262502,0.0,0.798,0.202,0.5106,0.3,0.7666666666666666,0.0014339856570586562,0.987784206867218,0.0017835297621786594,0.005234614945948124,0.001022642245516181,0.0027410106267780066
63766510.0,"Thriller, Horror, Fantasy, Comedy, Film adaptation, Drama, Black comedy",5526366,0.036,0.886,0.078,0.7351,0.17594696969696969,0.5517676767676767,0.05271539576642681,0.30029163253493607,0.002791033824905753,0.6047235310543329,0.026530898379860446,0.01294748650980182
57041866.0,"Melodrama, Buddy film, Comedy-drama, Musical, Drama, Comedy",543276,0.038,0.785,0.177,0.9434,0.24047619047619048,0.5619047619047619,0.012247045617550611,0.5183244951069355,0.005559158616233617,0.2275293797836639,0.1801083732454572,0.056231557438150045
,"Science Fiction, Horror",24860307,0.181,0.73,0.089,-0.9377,-0.011805555555555533,0.6166666666666667,0.11121484027667479,0.3160101061327044,0.0023890283244492657,0.24420694388787856,0.32216475144113327,0.004014348833483051
140767956.0,"Crime Fiction, Thriller, Action, Action/Adventure",97646,0.155,0.691,0.153,-0.5204,0.08992194674012856,0.47516069788797066,0.00868746536434628,0.3616955694409886,0.0027020468842238188,0.5865678774176298,0.03732556891294995,0.0030214843884875464
12638294.0,"Sports, Romantic drama, Romance Film, Drama",10837755,0.029,0.855,0.116,0.8885,-0.00959595959595959,0.38080808080808076,0.20200483350781723,0.7279962162487209,0.004663501656614244,0.053142624092288315,0.008646505943033844,0.0035464018990751358
134212055.0,"Thriller, Crime Fiction, Action/Adventure, Drama, Suspense, Action",3529964,0.127,0.808,0.064,-0.8519,0.037777777777777785,0.46277777777777784,0.04171373641584068,0.3604684334248304,0.21796624363632872,0.013918637379538268,0.36350145601900297,0.0024314718786627052
,"Thriller, Crime Fiction, Indie, Action/Adventure, Drama, Suspense, Crime Thriller, Action",23821597,0.11,0.792,0.098,-0.6705,0.1738095238095238,0.5556390977443609,0.002065468777436763,0.6001248445129022,0.0013599502155557275,0.3779534724773839,0.015963324077893047,0.0025329633557703347
27503037.0,"Drama, Comedy-drama, Comedy",2636543,0.167,0.658,0.175,0.6369,0.006249999999999996,0.5541666666666666,0.005461847723927349,0.20058391675702297,0.16228583461488597,0.12118607083102688,0.4986837896867655,0.011798531061504035
,"Drama, Erotica",3328301,0.0,0.8,0.2,0.8588,0.28095238095238095,0.3630952380952381,0.03899407375138253,0.5878150686621666,0.051208900345955044,0.16830315761035308,0.14395874523324892,0.00972001242917031
39450960.0,"Crime Fiction, Thriller, Adventure, Comedy Thriller, Cult, Mystery, Comedy, Action, Whodunit",5652838,0.013,0.975,0.012,-0.0462,0.05923295454545455,0.375,0.013217202053056099,0.21654609130928293,0.009909153181069996,0.4796640831627883,0.166085102231591,0.11457836633780971
,"Natural horror films, Science Fiction, Horror, Monster",20107910,0.099,0.799,0.102,-0.0624,0.14061393152302243,0.626180637544274,0.14128664616146125,0.5309657653706381,0.002159391646273434,0.2776136171451071,0.024835403673932888,0.023139141534556984
,"Gothic Film, Horror, Creature Film, Indie",3012123,0.101,0.754,0.145,0.4647,0.12395104895104894,0.5362470862470862,0.006669555732514709,0.39614057540893555,0.003468962968327105,0.29655927611747757,0.26595651198294945,0.03120517918432597
211343479.0,"Costume drama, Animation, Musical, Fantasy, Romance Film, Family Film",301574,0.0,0.776,0.224,0.9899,0.22926136363636368,0.4623989898989899,0.03259809228620725,0.551669789623702,0.15270215842610924,0.12494719877031457,0.1286951685706299,0.0093876032915432
,"Crime Fiction, Comedy film",2456645,0.24,0.76,0.0,-0.9217,-0.3428571428571429,0.4642857142857143,0.014609326298038164,0.2496227640658617,0.0026660726871341467,0.6739357014497122,0.05557315548261007,0.00359297541823859
160188546.0,"Black comedy, Satire, Drama, Comedy, Film adaptation",30275589,0.126,0.757,0.117,-0.6868,0.26344246031746027,0.6004960317460316,0.0970350671093911,0.48299010455957614,0.10181649254518561,0.050061285226547625,0.26644955479787313,0.001647478151426185
2678414.0,"Thriller, Crime Fiction, Erotic thriller, Crime Drama, Psychological thriller, Mystery, Drama, Film adaptation, Crime Thriller, Neo-noir",1661980,0.122,0.758,0.12,-0.0829,0.03559523809523811,0.518452380952381,0.055980860721319914,0.40980202046089936,0.08935817148553074,0.07664929771064115,0.36073377876060214,0.0074758730936861995
424208848.0,"Adventure, Epic Western, Costume drama, Indian Western, Film adaptation, Epic, Action/Adventure, Revisionist Western, Western, Drama, Period piece, War film",129585,0.219,0.651,0.13,-0.6908,0.0,0.6666666666666666,0.19383386010304093,0.3287623265350703,0.0019599102573314062,0.33746147287699085,0.1352821091810862,0.002700275862783504
